Employee_ID,Department,Training_Program,Pre_Training_Score,Post_Training_Score,Feedback,Engagement (hrs),Sentiment_Score,Manager_Support_Rating,Learning_Style,Training_Difficulty,Trainer_Quality,Engagement_Support_Score,Score_Progress_Indicator,Training_Effectiveness,Motivation_Index,High_Performance,Improvement (%)
15133,IT,Operations,52.731253961317776,72.06938430145395,Negative,5.834603757044498,0.3867460538024756,1,Kinesthetic,Hard,2,34.28180224339229,0.6,2.313245873526237,3.205518808126887,0,36.67299540102366
15134,HR,Leadership,58.53198279653466,97.8173349729307,Positive,13.08548867535008,0.6564162138541396,3,Kinesthetic,Medium,5,40.52144724219451,0.3217365813978683,4.097104987545942,2.851107896023994,1,67.11775391747345
15135,Finance,Tech,76.78518768364944,85.09322398968675,Negative,15.967308461304205,0.5577126689845264,3,Visual,Easy,3,29.232455210809253,0.567179248624668,3.901487682504269,3.309943808040995,1,10.819842415787196
15136,Sales,Operations,66.3816672751396,80.0,Negative,15.840638211702483,0.5236766796498172,3,Visual,Medium,5,42.72915181265452,0.2507155552488296,4.4141300094680025,3.282928619441842,1,20.515201385971444
15137,Operations,Sales,71.05639802705177,85.07809031204452,Positive,16.176483792235814,0.6157332546774565,3,Kinesthetic,Easy,4,52.1895916002905,0.3511204378557383,2.829254365652346,3.365918247906741,1,19.733187544427143
15138,Sales,Sales,77.92999952459026,78.02148846369023,Negative,8.277602988059265,0.3803558934725654,3,Visual,Hard,3,26.929934552192087,0.4180231532829639,2.0528901954243226,1.975858288630716,0,0.11739887034274395
15139,HR,Operations,56.40246584651619,80.0,Negative,17.20355560406685,0.4497341273816069,3,Kinesthetic,Hard,3,53.144931675593696,0.3587041747756173,3.404942587088996,3.7989727998092735,1,41.83777038702174
15140,HR,Leadership,70.84212141970094,80.0,Positive,11.90747486129667,0.9368389860517312,4,Kinesthetic,Medium,2,40.54498345518685,0.4942337824008667,3.141189517141351,2.790035571589055,1,12.92716592441327
15141,Operations,Tech,73.19781968353267,79.0,Negative,10.9029695747008,0.3603558577185322,2,Visual,Medium,4,43.20990785435123,0.2304846745701422,4.000414280722692,3.4132713764467297,0,7.92671194518195
15142,Marketing,Tech,69.40044887529837,61.2982505994952,Negative,5.0,0.2921177163484683,2,Kinesthetic,Medium,3,11.617464383508292,0.1566017557266376,2.8808713029006547,2.0728180780329666,0,-11.674561774609755
15143,Sales,Tech,60.235590129042485,80.0,Positive,14.58295496305714,0.8625317077330696,4,Kinesthetic,Medium,2,36.84002887195214,0.6712050259081184,5.475053051040019,3.282605015454863,1,32.81184732915589
15144,IT,General,63.57762572082621,86.30718720524658,Negative,17.709835769974774,0.5986150463581908,2,Kinesthetic,Medium,4,39.53390695599244,0.4779708006497793,2.337496938172627,3.4317639092461376,1,35.75088126792821
15145,Finance,Sales,74.28268593037704,81.12214378667609,Positive,8.663910740414607,0.6962930466110755,4,Kinesthetic,Hard,2,46.20937644139357,0.3397468547255266,4.20855400955769,3.6093684254727023,1,9.207337848162181
15146,Operations,General,64.69580202432317,80.0,Positive,18.09659522463809,0.7251050109482526,4,Auditory,Medium,5,23.822689964519483,0.3948099843084849,3.173512078845888,3.441550462271376,1,23.655627562856445
15147,Marketing,General,77.54765846095185,80.67511619145529,Positive,16.02080967146075,0.6638901544189768,4,Auditory,Easy,3,23.34012160874093,0.1277690178575986,4.693968233473767,3.8187127353448393,1,4.032949276061287
15148,IT,Sales,68.78726767624082,80.0,Positive,15.766469903581749,0.8724885950394392,3,Visual,Easy,3,26.161991750988744,0.2242997129173979,4.268288800072448,3.1751608713252777,1,16.300592686038716
15149,Sales,Leadership,90.0,80.0,Positive,15.993938356252537,0.7857743031006509,3,Visual,Easy,3,29.5017860954504,0.6227805057084668,3.089671917432133,3.031141581201415,1,-11.11111111111111
15150,HR,General,49.56027227870709,75.26506849289164,Negative,5.0,0.1511664446611195,3,Auditory,Hard,2,34.43407705776751,0.3268932552659395,4.01697058361752,1.881587699733737,0,51.865728399616316
15151,IT,Leadership,58.886274473242594,78.85526533862541,Positive,10.23230089529464,0.9,4,Auditory,Hard,2,25.17242309461604,0.2917779738780147,2.327842836665978,2.415412213053544,0,33.911112638746665
15152,IT,Sales,84.55259675570693,80.29438108952637,Positive,11.297489794048555,0.741208971894575,3,Visual,Medium,3,36.08289676122368,0.1136090440854847,4.311197579995362,3.1431025125167444,1,-5.036173730398351
15153,Finance,Operations,53.96152912719411,62.3083427741146,Positive,5.0,0.7016946892581709,3,Auditory,Hard,2,18.880625073772663,0.4290483487168353,2.2636330269472387,3.485189852157786,0,15.468082135415395
15154,Sales,Tech,73.43086170919923,79.0,Positive,5.966592906253059,0.6126348992890377,3,Visual,Easy,2,26.14902338224005,0.6,3.8344166329071054,3.20360242676786,0,7.584193023439731
15155,IT,Operations,90.0,80.71989226395605,Negative,13.277410473171292,0.4240248139311348,3,Kinesthetic,Easy,3,68.0269019804089,0.2932896579530707,3.602925217530952,3.4269700772412897,1,-10.311230817826605
15156,Marketing,General,57.89322976061519,81.86475907761466,Negative,20.0,0.4086901463343519,4,Auditory,Easy,4,38.74242147650892,0.4691599201630824,3.591507786473662,3.886859897310927,1,41.406446688361
15157,Finance,Sales,68.62415597207682,80.0,Positive,19.141211312691944,0.7328068358925626,4,Kinesthetic,Medium,4,49.19289745887883,0.2474699916388824,2.398505073705401,2.0,1,16.577025781638774
15158,HR,Leadership,64.62720352334097,89.26354416759541,Positive,14.91018686713026,0.9813461926244864,4,Kinesthetic,Easy,3,17.859608330659817,0.2502466134999525,2.4339909031342186,4.167407760846536,1,38.120697324241654
15159,Marketing,Sales,76.73150544741267,65.36692648232824,Negative,7.7002470972675825,0.2789134751127388,1,Auditory,Medium,1,23.61501577615614,0.5928591785360519,2.342414858810876,3.655536409921499,0,-14.810837997793563
15160,Finance,Operations,69.87865721452013,89.35050615070237,Negative,11.902813735445076,0.509722843419395,3,Auditory,Easy,3,63.09475638673408,0.2388870589053231,3.0664803115385744,3.250919636020273,1,27.865230547298168
15161,Finance,Operations,65.75374250570158,51.1332569519637,Positive,8.651521395173326,0.7117213608513236,1,Kinesthetic,Easy,2,56.12957016327165,0.14996551081536,3.422434238026364,2.14104342288738,0,-22.235214295931705
15162,Sales,Sales,75.28650203202014,62.86317907624246,Negative,9.822509677295274,0.1517413678876193,2,Kinesthetic,Hard,1,35.7311020507519,0.1680750382448168,3.4564427497253734,0.0,0,-16.501394832361726
15163,IT,Leadership,49.89758789916331,63.53949604680613,Negative,5.501932294209763,0.4829894654533682,3,Kinesthetic,Hard,2,18.24431062053076,0.0790273417390311,2.867516224930403,2.662650478934101,0,27.339814852796852
15164,Finance,Operations,62.61942009680163,86.90663991836756,Positive,15.54707382965102,1.0,3,Visual,Easy,5,29.97450328086233,0.444609733622106,4.107454876210626,4.029366851423067,1,38.78544353176856
15165,Finance,Operations,62.5458744660031,76.20529217199642,Negative,10.305312978905633,0.5947872325904102,2,Kinesthetic,Hard,1,21.213098007865163,0.3398279745136859,3.243297715401514,2.1950339077200973,0,21.83903866180321
15166,HR,General,54.824126595943504,84.78375419495524,Positive,11.450268526495783,0.8174078198234093,2,Auditory,Easy,4,40.64743606589595,0.3659043889558642,3.989019799052128,4.583187474410673,1,54.64679413831004
15167,Sales,Operations,78.35663267723602,91.7378098739064,Negative,11.178673530019724,0.4474839094921088,3,Kinesthetic,Medium,2,35.87541379691829,0.6425972829751505,3.529079707287327,4.268402439826715,1,17.077274430346783
15168,Operations,Sales,56.15331817329792,69.8298569060724,Positive,5.0,0.6843353834235139,3,Kinesthetic,Hard,3,22.60550512200133,0.2803749801730509,1.9752340265908264,2.667544991284128,0,24.35570893703296
15169,Finance,Operations,69.0857883823114,92.95984352080428,Positive,15.706797304088871,0.9567364411280286,3,Kinesthetic,Easy,3,69.83007035615745,0.5107421666394003,2.617065043839361,3.6272604354221145,1,34.55711470842178
15170,Marketing,Leadership,71.50356229435603,85.3646580642378,Positive,7.884902954375636,0.8698297544822335,3,Visual,Easy,2,29.09988675251617,0.4947389000184661,2.00237291037824,3.686556066178471,1,19.385182115571137
15171,Finance,Operations,51.03750440289899,71.07209919718113,Negative,14.158646411273963,0.3563411120477583,2,Visual,Hard,1,26.962355077578483,0.0202074591772938,2.336051414932629,1.3985988358290051,0,39.25465210078758
15172,Marketing,Tech,67.39384521930583,74.50052677644821,Negative,7.372319767120316,0.1756239191016846,4,Auditory,Medium,3,22.596104683058044,0.3110921547989727,2.021539406565044,1.150989205361803,0,10.545000858782547
15173,Finance,Leadership,65.22369277612508,82.92365930126604,Positive,7.0,0.9462446492681232,4,Auditory,Medium,3,45.538359747220575,0.3611395186314037,3.6350198313433095,2.0672878046324645,1,27.137326593718996
15174,HR,Leadership,61.10425255668829,89.21125087973962,Negative,15.337424703572273,0.4984536838113164,4,Auditory,Medium,2,39.879195580416166,0.4151280747807682,3.3871264420374323,2.0696467352444903,1,45.99843242821048
15175,Operations,Leadership,63.59932501886163,90.43097036798729,Positive,17.59232982973548,0.7193344054702908,3,Visual,Easy,3,49.10676934700379,0.1,2.985437348752916,3.414921558397885,1,42.188569361653144
15176,Operations,General,81.94688906668124,82.45031055534096,Negative,12.11095027748552,0.5417120945658834,3,Kinesthetic,Easy,5,46.400741205977454,0.2462569394792567,4.77039896585789,4.569485927983937,1,0.6143265405109948
15177,Sales,Operations,78.09675206197925,90.38538509049752,Negative,18.224388587175955,0.5020777143734243,3,Kinesthetic,Hard,4,50.30485844505029,0.5951112645870361,5.5,2.4577798314463406,1,15.73513968771167
15178,Finance,Leadership,83.37980590136573,88.93668962819918,Negative,16.382314622002948,0.5337605217538619,5,Visual,Medium,4,40.919859820852366,0.3873798090231869,2.0,3.5035829276784063,1,6.664543850590119
15179,Marketing,Leadership,76.52709979902383,80.38419098317787,Positive,14.03396130504673,0.9706392091758718,4,Visual,Medium,2,47.52031551749048,0.3520270809844133,3.9766028483867935,3.3105419413912665,1,5.040163803781369
15180,Marketing,Sales,80.0,69.31646929974467,Negative,9.354466021304736,0.5429681529862479,2,Visual,Hard,2,27.395737164933703,0.1975871974428367,1.8900664950963533,3.458394035607862,0,-13.354413375319165
15181,Marketing,Operations,73.40780995559952,70.99076780609045,Negative,10.38061801892233,0.3865044487732786,3,Visual,Hard,3,25.44895823450682,0.3849033793083181,3.4631442996165065,2.598241051430043,0,-3.292622611914199
15182,Finance,Sales,74.22097579074892,80.0,Negative,8.64506357366849,0.4,2,Visual,Medium,2,20.1357680436498,0.1,3.3984001527338723,4.2349958411995,1,7.7862412177709315
15183,Operations,Leadership,80.1707535817616,84.14704201082401,Negative,16.55035197908056,0.5418812186835067,3,Visual,Easy,3,54.83596438022584,0.2465295894958881,4.14177078320551,3.641634373884032,1,4.9597742960058575
15184,Sales,Sales,81.29852286849993,84.52791935909252,Negative,13.63752255057161,0.5123439956890593,2,Auditory,Hard,4,45.79120695198292,0.5144839992301615,4.091760453952312,3.425911228068344,1,3.9722695771682455
15185,Marketing,Leadership,52.793841673905256,79.0,Negative,14.761853369869982,0.1558779313207814,4,Auditory,Easy,3,51.24288849237798,0.2588592828703318,3.1121605756570685,2.5069892503271203,0,49.638665221530616
15186,Finance,Sales,50.0,85.2786400832134,Positive,10.079184265352568,0.6102339878317299,5,Kinesthetic,Medium,5,75.13774963883904,0.6187619278797845,3.5113279486531006,5.0,1,70.5572801664268
15187,HR,Sales,70.51170737609068,88.01578687135012,Negative,9.508084979772114,0.5483890862321932,2,Kinesthetic,Easy,5,54.62006928869808,0.5539016517923506,2.944736875261549,3.2356073053798444,1,24.824359169034626
15188,Finance,Operations,54.76069404701177,84.09062883198239,Negative,16.509843050587474,0.400179797854185,3,Visual,Hard,4,33.08290013969902,0.36881379421852,4.744517698804885,3.0248653772002028,1,53.56019549312327
15189,IT,Sales,70.50785421478203,80.0,Positive,7.0,0.6617790257090611,2,Kinesthetic,Hard,3,39.561799996914445,0.1056484757133215,3.50912883087241,3.801867781903295,1,13.462536749881599
15190,Marketing,Leadership,71.22808426355265,90.2636832071184,Positive,15.262989473598658,0.8886372218195397,4,Auditory,Easy,4,65.06486658089071,0.7876860701609177,4.939860896809528,2.514296427851023,1,26.72485037381001
15191,Finance,Sales,55.14949194107767,80.0,Positive,17.81159794935211,0.6204841378756143,4,Kinesthetic,Easy,5,34.26946016280163,0.3507722622989609,4.741223610599285,3.5458385888371,1,45.06026653060175
15192,Operations,General,64.86799760045315,88.59903057072258,Positive,17.62452432736877,0.7110115610909228,4,Kinesthetic,Easy,2,43.77418151763016,0.6624248745018473,3.696418848620012,4.336550830797204,1,36.58357564301267
15193,IT,General,83.71067519934397,94.98630443666784,Positive,20.0,0.704392377246317,3,Kinesthetic,Easy,2,32.59875371595665,0.5352223442456889,2.8593825344316386,3.616903583975213,1,13.469762620445614
15194,Operations,Operations,70.7257178350392,98.01896395343772,Negative,10.08687854176944,0.4906605686691944,4,Kinesthetic,Easy,3,45.565390960586726,0.1624161713213718,5.199545364378984,3.364491141479139,1,38.59027091397974
15195,Operations,Tech,74.15861141307815,80.0,Positive,7.278458973451528,0.7218022897614583,3,Visual,Hard,2,42.17732255760705,0.2901165390331692,4.671531859219455,3.16565842371111,1,7.876885065153338
15196,IT,General,83.95575185521785,83.24587162933433,Negative,14.129304444976006,0.4458444753832534,3,Kinesthetic,Easy,3,46.63483701573951,0.4752065046882058,3.272280581670349,3.67971702128294,1,-0.8455409072003974
15197,IT,Leadership,74.80990326554162,59.40938464475125,Positive,5.0,0.6493258474478807,2,Kinesthetic,Hard,3,28.633168220034616,0.3497398227930617,1.0,3.789060377429288,0,-20.586203094161792
15198,Sales,General,70.45918063848634,80.0,Positive,16.811953717209533,0.6338395307740216,3,Visual,Easy,3,49.21548737825523,0.1,4.673657213119437,3.217500257766258,1,13.540917273032054
15199,Sales,General,62.983645862962135,60.49710084351405,Positive,13.186383784922544,0.7489019249019736,2,Kinesthetic,Medium,3,36.96690854713899,0.5130645566714197,3.338839553861839,3.1457847714673863,0,-3.9479216951940748
15200,HR,Tech,75.63250876488678,58.005953991705184,Positive,13.209555404357218,0.7989510978483372,2,Auditory,Medium,2,37.43752962617241,0.0808441743908697,3.561548392321521,3.055817970919151,0,-23.30552702935714
15201,Sales,Sales,82.4232312443356,88.20777647156265,Positive,14.95677122980144,0.6538219543099619,3,Visual,Easy,3,43.07034893021239,0.3375323961832313,2.0,3.0519993647766945,1,7.018100528089391
15202,IT,General,81.80982670559483,80.0,Positive,13.86036887527018,0.8061677683215462,3,Visual,Medium,4,80.0,0.5863925218273414,4.082715776055492,2.368317457918866,1,-2.212236327193025
15203,HR,Operations,58.18148368350467,80.0,Positive,11.988138609598463,0.6997363162129753,4,Auditory,Medium,4,35.41440676443452,0.3892629930639398,3.785422968779243,3.3157260999807923,1,37.500790518137315
15204,Marketing,Leadership,68.92765510922024,72.94790780786305,Positive,12.428577955606391,0.8230069997308413,2,Auditory,Easy,3,49.68038091567722,0.1337571306853817,2.607512920724452,2.6381352522146013,0,5.832568498482157
15205,IT,Operations,42.30367137316626,50.0,Negative,5.5988536672712765,0.2076296260374689,2,Visual,Hard,2,30.68010617945753,0.2658683195867842,2.4056155813170808,1.6883985574479454,0,18.19305128139686
15206,Finance,Tech,59.43271696407345,63.76998624695637,Positive,11.413954286281596,0.6788834464232862,3,Auditory,Hard,4,18.052516073665128,0.2024296371102631,3.645128362609472,2.6885725794595845,0,7.297780590284578
15207,Sales,General,77.38777319501588,83.5573330451757,Positive,9.2857076896424,0.7868887432987649,2,Kinesthetic,Hard,3,38.89008445573067,0.412259902238567,2.690685245851773,2.4946484423286157,1,7.9722669298322195
15208,IT,Sales,68.8217309975069,80.0,Positive,8.183972647307915,0.6174114931379162,2,Auditory,Medium,4,15.0,0.7828844087144932,4.491562567634798,2.599314013363813,1,16.242353745647627
15209,Sales,Leadership,72.90250609656653,59.09040281645544,Positive,13.67815614516632,0.7168850915690759,1,Auditory,Medium,3,41.8539506161469,0.1464973836627892,2.28984781475903,1.877107077784277,0,-18.945992421461618
15210,Operations,Leadership,64.85398635301159,80.0,Negative,11.59203436526313,0.5815332212698884,3,Kinesthetic,Easy,3,69.64748247337563,0.2530871445098576,2.933171002088123,3.818768121067877,1,23.354021084449624
15211,Operations,Leadership,80.0,72.92069467074133,Negative,16.081671669745933,0.3652039445507937,1,Auditory,Medium,2,42.07987748265275,0.257621789577532,2.43386390824628,4.238355626162106,0,-8.849131661573342
15212,HR,Operations,72.94468393779401,80.0,Positive,10.429150567877471,0.7664959282870452,5,Auditory,Hard,3,55.37359640508343,0.5820465532751078,3.3835644262229687,3.7167129298177617,1,9.67214563328925
15213,Marketing,Leadership,61.35223933705191,61.44735953667281,Positive,12.601912860493046,0.7036943778886195,4,Kinesthetic,Hard,3,24.111544777512133,0.5544323767815746,1.363443591162233,1.207178091733757,0,0.15503949105808057
15214,Marketing,General,66.85821749434442,70.08199967085379,Negative,10.480223139167515,0.467060919336986,4,Kinesthetic,Medium,2,43.75603780005738,0.1651957788394282,1.5785174757568896,2.362910172430316,0,4.82181891370657
15215,Marketing,Operations,69.17487919051351,82.75452945905299,Negative,8.810152150359539,0.5834485486522396,3,Kinesthetic,Hard,3,23.994613219283387,0.6064447347206225,3.7125285065624367,3.666114044698034,1,19.630898423602545
15216,IT,Leadership,66.76363371679555,65.59930062894746,Negative,14.05095099841504,0.5119544132446048,2,Kinesthetic,Hard,1,60.0,0.4926622610205528,2.9656459661956887,3.3326409979813376,0,-1.7439630275174554
15217,Operations,General,79.47489063753622,80.0,Positive,15.54685942272079,0.7367972882785998,4,Kinesthetic,Hard,3,31.41637767663314,0.4016106972723897,3.4496991845624327,4.506751414669738,1,0.6607236049668368
15218,IT,Sales,66.64270577626185,85.52939689358448,Positive,16.18667513296652,1.0,3,Visual,Medium,2,22.993213219794665,0.4271897724851975,4.446379832915484,4.796723852460041,1,28.340222530475458
15219,Sales,Tech,70.57560514178257,80.0,Positive,16.013260569121112,0.7767620496517574,3,Auditory,Hard,3,33.623587485487874,0.1,3.481712617443994,5.0,1,13.353615373590245
15220,Finance,Operations,83.50228500539191,90.69961793801592,Negative,15.433657006082475,0.4,3,Kinesthetic,Hard,2,34.03338056511795,0.5076808398976107,5.24585243633536,3.2062320077379938,1,8.61932452765725
15221,HR,Sales,61.940671590817466,65.77101012952897,Negative,9.74466974642475,0.4081966486794923,3,Kinesthetic,Hard,3,37.845657797823264,0.1170120191194832,1.920827874709324,1.378376065942672,0,6.183882803232869
15222,Marketing,Leadership,62.73457472099408,80.0,Positive,7.0,0.7852779283156975,3,Kinesthetic,Easy,5,70.11664913937227,0.3603367059629022,4.272175169704328,4.053612752791166,1,27.521387298458972
15223,Marketing,Leadership,80.0,73.14592571442424,Positive,14.07984830926884,0.8759819266124922,3,Auditory,Hard,2,38.93306156711964,0.1821170788760787,1.107551118293472,2.4317738765449683,0,-8.567592856969704
15224,Finance,Sales,62.30452069626499,93.81058854656798,Positive,12.085059791690515,0.9513209938445064,2,Kinesthetic,Hard,3,25.450521644398627,0.4907837369391268,2.8770780726687653,3.666379395471824,1,50.56786810686711
15225,HR,Operations,65.83835174877656,79.0,Positive,7.673585617904401,0.7005097297688408,2,Visual,Easy,2,60.0,0.3047386670973558,2.969270527560167,2.049144082905757,0,19.990853205811028
15226,Operations,Operations,74.08791693521538,91.02008667470407,Positive,13.197800310654747,0.946977111958475,3,Kinesthetic,Easy,4,31.62605503355825,0.2688939954637391,3.994784986828387,4.63674207868123,1,22.85415819464148
15227,HR,General,63.01826778475652,93.38698073226747,Negative,11.747891233710977,0.4925001655659897,3,Kinesthetic,Medium,5,71.87074485179583,0.3533462805286499,4.255675944477916,4.600679657744556,1,48.19033276388603
15228,Sales,General,73.69116823158882,62.3392884209045,Negative,9.970569795985837,0.4348916666874036,2,Auditory,Medium,4,59.3661414446044,0.4990250198438679,2.807666665547981,2.4448276300316434,0,-15.40466799903189
15229,Operations,Sales,76.2626569465561,87.85982185811474,Negative,17.41389073749786,0.549471518733731,4,Kinesthetic,Medium,3,45.673684400395445,0.4492800365599588,3.076658321967028,3.933485641489811,1,15.206872374884316
15230,Finance,Operations,57.56919529634855,82.93844185241956,Positive,16.256136812640435,0.7282926207608664,3,Visual,Hard,4,28.969971728169863,0.4508940396895813,4.009992866403087,3.903355711644085,1,44.06739824219864
15231,Finance,Operations,62.65856683331913,88.50172313866122,Positive,13.927404260107338,1.0,3,Kinesthetic,Hard,2,30.529991706767937,0.4076489839182942,4.298509014321575,3.7980000459777328,1,41.24441016036743
15232,Finance,Tech,80.0,79.0,Negative,10.044600748292387,0.3775341422357182,3,Visual,Easy,4,16.938542658729013,0.3744965165734287,2.864999374184055,1.666926355844613,0,-1.25
15233,Sales,Operations,87.24322772022381,85.50501103330305,Positive,7.0,0.6873616974990348,2,Visual,Medium,2,59.64874279358804,0.278240884485664,3.612937702140655,4.85989725374325,1,-1.9923800761876558
15234,IT,Sales,63.153833465997415,80.0,Negative,15.77598811993834,0.4387911433519973,3,Kinesthetic,Medium,3,32.12252906677541,0.3267715934982709,4.111054430564704,4.207873476424282,1,26.67481229476388
15235,Operations,Operations,63.41522762541741,65.38275388205466,Positive,5.0,0.7905571135526729,1,Visual,Medium,2,31.24790539050615,0.0439673843987161,2.121184801591261,1.5307950145192477,0,3.1026085221345907
15236,Operations,General,74.72001640815563,61.78766014569555,Positive,5.0,0.9,3,Kinesthetic,Hard,4,60.0,0.2492238738133922,3.034588706162051,1.6779234256818294,0,-17.307753509872793
15237,HR,Operations,50.19171573280215,79.0,Negative,9.790173047698666,0.4522542689633704,2,Auditory,Medium,2,12.271382456601083,0.0,3.0613396538682114,3.187325938711122,0,57.396492322677396
15238,Marketing,Tech,80.14874664453217,80.0,Positive,10.79816564246537,0.7008063342060922,4,Kinesthetic,Easy,3,54.1771365107625,0.7363918422590242,4.142865173383371,3.9186844577206954,1,-0.18558823532434476
15239,HR,General,71.77602190153942,89.82114910247253,Negative,7.0,0.5474920276300427,2,Auditory,Hard,3,71.80052720749867,0.5459112925821114,4.90717047636794,3.544699622821754,1,25.140885107406717
15240,Sales,Leadership,71.30064592466017,83.0386215693307,Positive,7.6261659860291005,0.8258208192857132,2,Visual,Easy,4,47.94145585288165,0.3670323398600555,4.328767643355374,3.7900617019080793,1,16.46264980134045
15241,Marketing,Sales,60.16689879362926,71.88441238546704,Positive,5.346577761963479,0.8864631263031921,2,Kinesthetic,Easy,3,45.12262977143528,0.1690253146208842,3.200123419727411,4.467824343091429,0,19.47501670649259
15242,Operations,Leadership,66.76025072165335,79.0,Positive,11.788649205546577,0.6116885179675302,4,Auditory,Hard,4,44.93259064591052,0.4153798181493724,1.1617005506103175,1.9230357205059865,0,18.33388752444686
15243,IT,Operations,74.46436627739402,95.8538372728222,Negative,14.587208892408531,0.5658838964106507,4,Visual,Easy,4,63.25361559105225,0.6160774788139508,4.762132730976802,2.4686972970309533,1,28.72443836525555
15244,IT,Sales,72.34723376004102,74.11628200101764,Positive,11.750794303761028,0.6795056534202901,1,Auditory,Easy,3,56.799740093393,0.3698584465701444,2.846711446387881,1.7721032490893274,0,2.445218910296057
15245,HR,Operations,63.07952630318077,56.6454129165678,Negative,11.57593335268836,0.4037518470088794,2,Kinesthetic,Medium,4,17.884727848151165,0.3703817564733755,2.991112159880068,3.270211637859369,0,-10.200002700858159
15246,Finance,General,90.0,90.45554199086058,Positive,12.03403386362944,0.7010584989783866,2,Visual,Hard,3,43.03092558557186,0.8,4.476676514965683,3.1522069752611976,1,0.5061577676228681
15247,Operations,Tech,61.77140335255219,85.80873323420714,Negative,8.717133924541244,0.4242668858326873,3,Kinesthetic,Hard,3,26.92494225340369,0.2337640817875324,2.7596859778568703,4.587497769146323,1,38.913362133712646
15248,Marketing,Tech,67.92510260953254,80.0,Positive,13.55756953746757,0.8316110984672828,5,Visual,Easy,4,41.94879790970218,0.1501843711954271,2.9622870019098166,5.0,1,17.776781965100596
15249,IT,General,68.6426805558838,100.0,Negative,16.019825388801323,0.5679838352421456,3,Kinesthetic,Medium,2,44.554447458475686,0.4699691679952389,4.304913739495937,2.004277376924818,1,45.68195645941797
15250,IT,General,60.03351464367093,79.0,Negative,10.989915811403348,0.5733427255654093,3,Visual,Easy,3,21.761697734166848,0.6,2.347196330315181,2.8401487432827164,0,31.593161701267526
15251,Operations,Leadership,62.16583650710005,84.20167686160285,Negative,7.654359134688592,0.5856233455401245,4,Visual,Easy,2,53.889463714406105,0.6288176533145391,2.0,3.834847925499131,1,35.44686534055735
15252,Operations,Tech,52.9309975215005,79.0,Negative,6.142591685182463,0.1971487193491931,1,Auditory,Hard,3,33.47958164627267,0.319405471379767,2.142473582857511,1.7087285798116896,0,49.25091855280132
15253,Sales,Leadership,76.75577253213181,62.50266065108041,Negative,12.81346633867469,0.1123958248691613,3,Auditory,Hard,3,42.12206732826154,0.0,2.9558530005788977,1.3345544682449928,0,-18.569433165544268
15254,Sales,Leadership,57.71353019549976,66.26565437423805,Negative,15.527466206652836,0.3482531110860006,3,Visual,Hard,3,37.65976374154258,0.4382308127871914,1.0,2.814177136178272,0,14.818230923959582
15255,Sales,Operations,61.40550865957246,85.19155994519024,Positive,16.11774767557261,0.6709028997015714,3,Visual,Easy,3,51.91972874719292,0.423188594289179,3.41345983388049,3.4316403343556074,1,38.736021905601106
15256,Sales,Leadership,87.77358880105328,83.91383654570912,Positive,7.027365521979449,0.7745870530163732,2,Visual,Hard,2,47.87541652611681,0.5024618479338157,2.499739498397662,3.500530630677768,1,-4.397395968498722
15257,Marketing,Tech,79.6317097929958,81.08530309972332,Positive,9.082235756125366,0.9313013749615202,3,Visual,Medium,4,51.4286600215461,0.5550197119448006,4.764098108749478,2.6237572855626325,1,1.8253950725234416
15258,Finance,Sales,75.5613557813203,85.95134230029707,Negative,9.400115573299736,0.4469270351813406,4,Kinesthetic,Hard,4,41.90069551346131,0.6302930744035918,4.120117855981997,2.244820676526253,1,13.750397159423787
15259,Finance,General,76.05707998469609,67.29614534419463,Positive,5.0,0.8359283923220945,4,Auditory,Hard,1,26.679240735942944,0.2967469114369445,2.4211075016975387,1.1975184940556147,0,-11.518894286060288
15260,Finance,Operations,65.87587808768173,80.0,Positive,15.81805758271544,0.7427074984869111,2,Kinesthetic,Easy,5,75.5965267079065,0.1,3.301958000640868,2.763292101211677,1,21.440506483297067
15261,Marketing,Tech,63.21115130812593,60.87367252801717,Negative,12.1794262537113,0.4652554693581268,2,Kinesthetic,Hard,3,43.24417858026923,0.1696870773962332,2.45129943646933,2.194728440987359,0,-3.697889900335153
15262,Sales,Sales,61.38877395136305,81.76760661046364,Negative,7.0,0.5541207902416712,2,Visual,Hard,3,56.46578191895716,0.1399767403948895,4.363060293231528,3.879195946736985,1,33.196350647508105
15263,Finance,Leadership,75.5942972192708,88.24345738926868,Positive,7.0,0.677460351473788,3,Kinesthetic,Medium,3,27.693871279320422,0.453914020435006,4.142861566168289,2.856416852712999,1,16.7329555737616
15264,HR,General,66.4442788056851,88.30109147750088,Positive,7.31560989757827,1.0,3,Auditory,Medium,4,58.967365942728,0.3135999969995722,2.857258065208769,2.0330498750957555,1,32.894950573149515
15265,IT,Sales,68.18348314892435,61.1716741554398,Negative,9.642013201647222,0.5927114842092547,1,Auditory,Medium,2,34.2086507515289,0.3509930189328387,4.5,3.0841841422138163,0,-10.283735399920188
15266,HR,Operations,77.15871459950431,80.0,Negative,8.976621638910732,0.4890984697880007,3,Kinesthetic,Easy,3,40.069165992326816,0.4795250229043876,4.622481203268948,4.015028362318662,1,3.682390790519916
15267,HR,Sales,62.67831390745219,82.76474014592083,Positive,14.71597113108406,0.8251835145430857,3,Visual,Hard,3,52.50247379851163,0.7116505634515624,4.844531997932015,3.932482329172891,1,32.04685159228644
